paper_sample_id	participant_id	biospecimen_id	parent_biospecimen_id	specimen_id	block_candidate	section_candidate	assay	platform	source_file	source_commit	evidence_grade
SP016Z1-Fp1B28U2	SP016Z1					2	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT832Z1-S1H1Fp1U2	HT832Z1					2	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT1011Z1-S1H3Fp1U1	HT1011Z1					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1Us1_9	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT206B1-H2L1Us1_17	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT206B1-H2L1Us1_1	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT206B1-H2L1Us1_24	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT206B1-H2L1Us1_8	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT206B1-H2L1Us1_15	HT206B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT591B1-S1H1Fp1Us1_1	HT591B1						Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT704B1-S1H3Fp1U1	HT704B1					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1U17	HT704B1					17	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1U26	HT704B1					26	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1U33	HT704B1					33	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1U41	HT704B1					41	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1U50	HT704B1					50	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
1581620AU1	1581620A					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
1654977AU1	1654977A					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT727B1-S1H4Fp1U1	HT727B1					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
1661918aU1	1661918a					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
1607059U1	1607059					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT944B1-S2H2bFpU1	HT944B1					1	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP048Z1-Fp1C27U2	SP048Z1					2	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP051Z1-Fp1F1U2	SP051Z1					2	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP050Z1-Fp1A1U2	SP050Z1					2	Xenium	Xenium	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U4	HT891Z1					4	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U5	HT891Z1					5	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U6	HT891Z1					6	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U7	HT891Z1					7	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U28	HT891Z1					28	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U29	HT891Z1					29	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U30	HT891Z1					30	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U35	HT891Z1					35	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U47	HT891Z1					47	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U48	HT891Z1					48	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U49	HT891Z1					49	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U50	HT891Z1					50	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U66	HT891Z1					66	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U68	HT891Z1					68	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U70	HT891Z1					70	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U84	HT891Z1					84	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U89	HT891Z1					89	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U90	HT891Z1					90	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U101	HT891Z1					101	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U102	HT891Z1					102	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U106	HT891Z1					106	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U107	HT891Z1					107	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U114	HT891Z1					114	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U115	HT891Z1					115	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1_U116	HT891Z1					116	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U3	HT913Z1					3	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U5	HT913Z1					5	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U7	HT913Z1					7	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U9	HT913Z1					9	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U10	HT913Z1					10	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U13	HT913Z1					13	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U15	HT913Z1					15	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U17	HT913Z1					17	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U19	HT913Z1					19	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U24	HT913Z1					24	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U26	HT913Z1					26	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U28	HT913Z1					28	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U30	HT913Z1					30	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U36	HT913Z1					36	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U38	HT913Z1					38	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U40	HT913Z1					40	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U42	HT913Z1					42	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U44	HT913Z1					44	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U46	HT913Z1					46	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U48	HT913Z1					48	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U50	HT913Z1					50	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U55	HT913Z1					55	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U57	HT913Z1					57	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U63	HT913Z1					63	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U65	HT913Z1					65	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U67	HT913Z1					67	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U69	HT913Z1					69	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U72	HT913Z1					72	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U74	HT913Z1					74	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U76	HT913Z1					76	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U78	HT913Z1					78	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U80	HT913Z1					80	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U83	HT913Z1					83	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U85	HT913Z1					85	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U87	HT913Z1					87	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U89	HT913Z1					89	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U92	HT913Z1					92	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U94	HT913Z1					94	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U96	HT913Z1					96	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U99	HT913Z1					99	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U103	HT913Z1					103	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U106	HT913Z1					106	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U108	HT913Z1					108	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U110	HT913Z1					110	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U112	HT913Z1					112	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U115	HT913Z1					115	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U117	HT913Z1					117	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U119	HT913Z1					119	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U120	HT913Z1					120	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U122	HT913Z1					122	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1Fp1_U124	HT913Z1					124	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U12	HT704B1					12	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U15	HT704B1					15	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U20	HT704B1					20	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U23	HT704B1					23	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U28	HT704B1					28	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U31	HT704B1					31	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U36	HT704B1					36	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U39	HT704B1					39	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U44	HT704B1					44	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U48	HT704B1					48	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U54	HT704B1					54	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U57	HT704B1					57	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U61	HT704B1					61	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U65	HT704B1					65	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U69	HT704B1					69	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U73	HT704B1					73	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U81	HT704B1					81	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U84	HT704B1					84	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U90	HT704B1					90	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U93	HT704B1					93	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U1	HT397B1					1	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U4	HT397B1					4	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U8	HT397B1					8	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
